chr6	14457726	14463950	6225
chr6	14465321	14477311	11991
chr6	14477531	14477533	3
chr6	14477570	14484534	6965
chr6	14484583	14485998	1416
chr6	14486141	14491118	4978
chr6	14491287	14491450	164
chr6	14491486	14494115	2630
chr6	14494267	14494981	715
chr6	14495011	14495028	18
chr6	14495088	14495358	271
chr6	14495865	14496281	417
chr6	14496574	14500075	3502
chr6	14500113	14510767	10655
chr6	14511047	14517505	6459
chr6	14517816	14524755	6940
chr6	14524996	14530736	5741
chr6	14531045	14539626	8582
chr6	14539667	14541524	1858
chr6	14541573	14542503	931
chr6	14542553	14544235	1683
chr6	14544262	14560015	15754
chr6	14560041	14566002	5962
chr6	14566060	14566065	6
chr6	14566129	14568270	2142
chr6	14568313	14568786	474
chr6	14568828	14571672	2845
chr6	14571982	14573244	1263
chr6	14573765	14576208	2444
chr6	14576254	14579617	3364
chr6	14579657	14582242	2586
chr6	14582537	14588202	5666
chr6	14594350	14606486	12137
chr6	14606755	14606788	34
chr6	14606885	14608094	1210
chr6	14608153	14611483	3331
chr6	14611540	14612837	1298
chr6	14613132	14613307	176
chr6	14613333	14618304	4972
chr6	14618343	14619683	1341
chr6	14619750	14622337	2588
chr6	14622402	14624265	1864
chr6	14624305	14627011	2707
chr6	14627047	14627493	447
chr6	14627791	14631948	4158
chr6	14632258	14633718	1461
chr6	14633758	14634092	335
chr6	14634125	14636642	2518
chr6	14636754	14636938	185
chr6	14637237	14640286	3050
chr6	14640329	14640631	303
chr6	14640668	14643668	3001
chr6	14643725	14647378	3654
chr6	14647496	14653485	5990
chr6	14653512	14656335	2824
chr6	14656456	14662855	6400
chr6	14662905	14666315	3411
chr6	14666502	14669666	3165
chr6	14670348	14671030	683
chr6	14671082	14676358	5277
chr6	14676392	14679608	3217
chr6	14679922	14684118	4197
chr6	14684740	14686707	1968
chr6	14686770	14687566	797
chr6	14687608	14687863	256
chr6	14688086	14692988	4903
chr6	14693329	14693774	446
chr6	14693815	14694932	1118
chr6	14695068	14695349	282
chr6	14695375	14695516	142
chr6	14695810	14699078	3269
chr6	14699123	14699680	558
chr6	14699947	14702651	2705
chr6	14702684	14703818	1135
chr6	14704200	14708252	4053
chr6	14708288	14708542	255
chr6	14708984	14710600	1617
chr6	14710631	14714218	3588
chr6	14714346	14716118	1773
chr6	14716156	14720226	4071
chr6	14720261	14726228	5968
chr6	14726275	14726623	349
chr6	14726669	14727615	947
chr6	14727752	14729147	1396
chr6	14729179	14729575	397
chr6	14729610	14729698	89
chr6	14729740	14731322	1583
chr6	14731355	14732264	910
chr6	14732308	14735768	3461
chr6	14735813	14738116	2304
chr6	14738147	14739825	1679
chr6	14740021	14740170	150
chr6	14740205	14743433	3229
chr6	14743463	14759653	16191
chr6	14759684	14765034	5351
chr6	14765100	14765755	656
chr6	14765795	14773770	7976
chr6	14774063	14775214	1152
chr6	14775434	14776834	1401
chr6	14777086	14784730	7645
chr6	14784770	14786803	2034
chr6	14787154	14791576	4423
chr6	14791614	14792289	676
chr6	14792321	14798135	5815
chr6	14798418	14801036	2619
chr6	14801195	14803399	2205
chr6	14803706	14805132	1427
chr6	14805444	14807981	2538
chr6	14808133	14809029	897
chr6	14809156	14810220	1065
chr6	14810249	14810882	634
chr6	14810918	14817047	6130
chr6	14817350	14826488	9139
chr6	14826789	14831144	4356
chr6	14831208	14841352	10145
chr6	14841395	14843189	1795
chr6	14843233	14846849	3617
chr6	14846896	14849465	2570
chr6	14849496	14851256	1761
chr6	14851316	14857214	5899
chr6	14857254	14858429	1176
chr6	14858462	14859326	865
chr6	14859638	14860017	380
chr6	14860044	14863342	3299
chr6	14863382	14863398	17
chr6	14863430	14863721	292
chr6	14864013	14869802	5790
chr6	14870044	14877240	7197
chr6	14877276	14879006	1731
chr6	14879042	14879956	915
chr6	14880260	14882238	1979
chr6	14882540	14883058	519
chr6	14883370	14884898	1529
chr6	14884937	14885321	385
chr6	14885632	14888974	3343
chr6	14889011	14890929	1919
chr6	14892454	14899034	6581
chr6	14899151	14903399	4249
chr6	14903432	14909362	5931
chr6	14909405	14913543	4139
chr6	14913818	14916392	2575
chr6	14916467	14916489	23
chr6	14916519	14924820	8302
chr6	14924856	14925206	351
chr6	14925275	14927051	1777
chr6	14927086	14928525	1440
chr6	14928566	14935172	6607
chr6	14935208	14937737	2530
chr6	14938051	14943175	5125
chr6	14943225	14945771	2547
chr6	14945798	14948625	2828
chr6	14948940	14951115	2176
chr6	14951415	14952151	737
chr6	14952453	14953323	871
chr6	14953633	14955126	1494
chr6	14955430	14957095	1666
chr6	14957130	14959824	2695
chr6	14960121	14963847	3727
chr6	14963882	14964017	136
chr6	14964324	14964576	253
chr6	14964627	14966520	1894
chr6	14966811	14968768	1958
chr6	14968820	14973457	4638
chr6	14973491	14979620	6130
chr6	14979717	14980014	298
chr6	14980120	14987451	7332
chr6	14987751	14996374	8624
chr6	14996418	14996760	343
chr6	14996808	14998805	1998
chr6	14999076	14999997	922
chr6	15000352	15001344	993
chr6	15001459	15003647	2189
chr6	15003947	15005184	1238
chr6	15005216	15005541	326
chr6	15005830	15007718	1889
chr6	15009006	15009304	299
chr6	15010145	15010367	223
chr6	15010407	15011023	617
chr6	15011342	15012752	1411
chr6	15013056	15016618	3563
chr6	15016671	15018704	2034
chr6	15018732	15020318	1587
chr6	15020503	15022892	2390
chr6	15022918	15023205	288
chr6	15023509	15024054	546
chr6	15024459	15027771	3313
chr6	15028067	15035883	7817
chr6	15036177	15036514	338
chr6	15036815	15038049	1235
chr6	15038354	15042178	3825
chr6	15042212	15043478	1267
chr6	15043529	15043549	21
chr6	15043681	15045747	2067
chr6	15046049	15049081	3033
chr6	15049379	15049658	280
chr6	15049793	15049794	2
chr6	15050089	15055323	5235
chr6	15055627	15057615	1989
chr6	15057906	15057913	8
chr6	15057975	15058830	856
chr6	15058867	15062318	3452
chr6	15062404	15062463	60
chr6	15062649	15062912	264
chr6	15063469	15064300	832
chr6	15064526	15066589	2064
chr6	15066894	15068311	1418
chr6	15068353	15071045	2693
chr6	15071345	15072173	829
chr6	15072737	15076952	4216
chr6	15077262	15079575	2314
chr6	15079781	15079866	86
chr6	15080161	15080362	202
chr6	15080673	15081910	1238
chr6	15081947	15082031	85
chr6	15082343	15083557	1215
chr6	15083587	15084376	790
chr6	15084843	15086059	1217
chr6	15086356	15086542	187
chr6	15086827	15087682	856
chr6	15088114	15089615	1502
chr6	15089681	15089858	178
chr6	15090125	15094077	3953
chr6	15094126	15094698	573
chr6	15095339	15097271	1933
chr6	15097577	15097906	330
chr6	15098213	15098623	411
chr6	15131745	15132270	526
chr6	15132580	15132592	13
chr6	15132716	15132816	101
chr6	15133085	15134152	1068
chr6	15134324	15134998	675
chr6	15135060	15137814	2755
chr6	15138123	15138694	572
chr6	15139233	15139542	310
chr6	15139694	15141312	1619
chr6	15141355	15142117	763
chr6	15142160	15144442	2283
chr6	15144749	15150329	5581
chr6	15150504	15151508	1005
chr6	15151591	15154002	2412
chr6	15154299	15155954	1656
chr6	15156268	15157075	808
chr6	15157338	15160540	3203
chr6	15160635	15161569	935
chr6	15161600	15161653	54
chr6	15161948	15164359	2412
chr6	15164649	15165202	554
chr6	15165234	15167647	2414
chr6	15167704	15167748	45
chr6	15167816	15168399	584
chr6	15168701	15172892	4192
chr6	15173197	15173347	151
chr6	15173500	15175875	2376
chr6	15176191	15179241	3051
chr6	15179387	15188312	8926
chr6	15188618	15190183	1566
chr6	15191115	15191228	114
chr6	15191543	15192679	1137
chr6	15192859	15196224	3366
chr6	15196401	15198123	1723
chr6	15198158	15198606	449
chr6	15198638	15200136	1499
chr6	15200427	15201496	1070
chr6	15201786	15201831	46
chr6	15202132	15202443	312
chr6	15202759	15203476	718
chr6	15203762	15204346	585
chr6	15204424	15204794	371
chr6	15205060	15206261	1202
chr6	15206307	15207211	905
chr6	15207519	15207679	161
chr6	15207984	15208286	303
chr6	15208415	15208525	111
chr6	15208828	15209626	799
chr6	15209669	15218397	8729
chr6	15218439	15222983	4545
chr6	15223016	15224468	1453
chr6	15224513	15226978	2466
chr6	15227026	15227070	45
chr6	15227236	15228785	1550
chr6	15229094	15233387	4294
chr6	15233595	15233927	333
chr6	15234238	15234575	338
chr6	15234819	15235039	221
chr6	15235344	15235533	190
chr6	15235567	15235844	278
chr6	15236195	15238939	2745
chr6	15238978	15239193	216
chr6	15239492	15243057	3566
chr6	15243111	15244007	897
chr6	15244305	15245791	1487
chr6	15246101	15246149	49
chr6	15246210	15246522	313
chr6	15246835	15247399	565
chr6	15247697	15248422	726
chr6	15248733	15253564	4832
chr6	15253722	15254329	608
chr6	15254376	15256689	2314
chr6	15256735	15257906	1172
chr6	15258191	15259010	820
chr6	15259271	15260172	902
chr6	15260469	15260610	142
chr6	15260910	15266049	5140
chr6	15266077	15271954	5878
chr6	15272260	15272295	36
chr6	15272389	15272860	472
chr6	15273210	15276746	3537
chr6	15276788	15281127	4340
chr6	15281439	15281949	511
chr6	15282247	15282258	12
chr6	15282557	15283457	901
chr6	15283505	15285692	2188
chr6	15285976	15287667	1692
chr6	15287703	15289063	1361
chr6	15289363	15293581	4219
chr6	15293998	15294985	988
chr6	15295018	15295997	980
chr6	15296303	15296700	398
chr6	15297796	15297808	13
chr6	15298804	15298890	87
